SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AverageMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,predicted_churn,Churn_Probability,Customer_Grade,Retention_Action
0,71,105.15,7555.0,0,104.93055555555556,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.38676638430603966,Grade D (Low Risk),Send Personalized Email
0,1,49.0,49.0,0,24.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.6370251798153231,Grade C (Medium Risk),Offer 10% Discount
0,30,100.05,3046.15,1,98.26290322580644,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.776471239292892,Grade B (High Risk),Offer 15% Discount
0,1,69.35,69.35,1,34.675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9414223739563763,Grade A (Critical Risk),Free 1 Month Subscription
0,17,49.8,836.35,0,46.46388888888889,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.46159728146936496,Grade D (Low Risk),Send Personalized Email
0,3,85.8,272.2,1,68.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.8171698919366822,Grade B (High Risk),Offer 15% Discount
0,67,79.7,5293.4,1,77.84411764705882,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0.31532569511957365,Grade D (Low Risk),Send Personalized Email
0,1,20.95,20.95,0,10.475,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.49780729286723974,Grade D (Low Risk),Send Personalized Email
1,1,50.55,50.55,1,25.275,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7861711507148221,Grade B (High Risk),Offer 15% Discount
1,32,79.3,2570.0,0,77.87878787878788,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.49542042736021347,Grade D (Low Risk),Send Personalized Email
0,41,19.5,798.2,0,19.004761904761907,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0333201642337811,Grade E (Safe),No Action Required
0,1,80.55,80.55,1,40.275,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.9136069316899138,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,1,44.15,44.15,0,22.075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6814510991294258,Grade C (Medium Risk),Offer 10% Discount
0,12,84.5,916.9,1,70.53076923076922,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.836356723553255,Grade B (High Risk),Offer 15% Discount
0,62,105.5,6487.2,0,102.97142857142858,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.40949898000965224,Grade D (Low Risk),Send Personalized Email
0,22,84.3,1855.65,1,80.6804347826087,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.6590628298254424,Grade C (Medium Risk),Offer 10% Discount
0,17,92.7,1556.85,0,86.49166666666666,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0.515600671705681,Grade C (Medium Risk),Offer 10% Discount
0,72,26.25,1988.05,0,27.23356164383561,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.042064718752548406,Grade E (Safe),No Action Required
0,56,96.95,5432.2,0,95.30175438596493,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.3170349680354416,Grade D (Low Risk),Send Personalized Email
0,9,20.45,147.55,0,14.755,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.20574571598359406,Grade E (Safe),No Action Required
0,72,115.8,8424.9,0,115.40958904109588,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.032151494063392946,Grade E (Safe),No Action Required
0,20,108.2,2203.7,0,104.93809523809524,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.606462532687304,Grade C (Medium Risk),Offer 10% Discount
0,19,20.2,387.4,0,19.37,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.02323898767562802,Grade E (Safe),No Action Required
0,2,67.75,116.65,1,38.88333333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8112785836233183,Grade B (High Risk),Offer 15% Discount
0,53,54.9,3045.75,0,56.40277777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0.15386367922446395,Grade E (Safe),No Action Required
1,27,85.25,2287.25,1,81.6875,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.773912184192684,Grade B (High Risk),Offer 15% Discount
0,6,20.15,130.5,0,18.642857142857142,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.25749113610360214,Grade E (Safe),No Action Required
0,9,90.35,767.9,0,76.78999999999999,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0.5886050919172444,Grade C (Medium Risk),Offer 10% Discount
0,8,55.75,446.8,0,49.644444444444446,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40238259727471964,Grade D (Low Risk),Send Personalized Email
0,71,114.6,8100.25,0,112.50347222222224,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.05257274007967099,Grade E (Safe),No Action Required
0,10,80.05,830.7,1,75.51818181818182,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8217584210335365,Grade B (High Risk),Offer 15% Discount
0,1,20.0,20.0,1,10.0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.6888196891179593,Grade C (Medium Risk),Offer 10% Discount
0,71,66.8,4689.15,0,65.12708333333333,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0.11284654820398864,Grade E (Safe),No Action Required
0,68,100.3,6754.35,0,97.8891304347826,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0.4232003178946984,Grade D (Low Risk),Send Personalized Email
0,34,105.35,3540.65,0,101.16142857142856,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0.640010234823776,Grade C (Medium Risk),Offer 10% Discount
0,26,85.2,2184.6,0,80.91111111111111,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.3847432706337509,Grade D (Low Risk),Send Personalized Email
0,22,48.8,1054.6,1,45.85217391304347,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.493331403598566,Grade D (Low Risk),Send Personalized Email
0,7,18.95,130.55,0,16.31875,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.1299653223728707,Grade E (Safe),No Action Required
0,20,69.8,1540.35,0,73.35,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6454280202532343,Grade C (Medium Risk),Offer 10% Discount
0,60,106.15,6411.25,0,105.10245901639344,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.6756975714304159,Grade C (Medium Risk),Offer 10% Discount
0,72,20.55,1432.55,0,19.623972602739727,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0338849243475845,Grade E (Safe),No Action Required
1,72,105.75,7629.85,0,104.51849315068492,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0.27820213685878914,Grade E (Safe),No Action Required
0,4,25.25,101.9,0,20.380000000000003,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.23649398898463364,Grade E (Safe),No Action Required
0,16,19.75,313.4,0,18.435294117647057,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0.2148242231449898,Grade E (Safe),No Action Required
1,62,104.85,6312.9,0,100.2047619047619,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.47307030744588635,Grade D (Low Risk),Send Personalized Email
0,10,60.95,629.55,0,57.23181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.38746664829850536,Grade D (Low Risk),Send Personalized Email
0,31,81.15,2640.55,0,82.5171875,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.707115255086534,Grade C (Medium Risk),Offer 10% Discount
0,71,19.1,1372.45,0,19.061805555555555,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.015453232371263892,Grade E (Safe),No Action Required
0,58,20.8,1212.25,0,20.54661016949153,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.03562092419318734,Grade E (Safe),No Action Required
0,70,90.15,6237.05,0,87.84577464788732,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0.014784405065455836,Grade E (Safe),No Action Required
0,71,90.1,6310.9,0,87.65138888888889,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.042351488775080964,Grade E (Safe),No Action Required
1,69,74.1,5031.0,0,71.87142857142857,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.12424032401710576,Grade E (Safe),No Action Required
1,1,85.05,85.05,1,42.525,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.9556973941927784,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,72,118.75,8672.45,0,118.80068493150686,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.07211591634117098,Grade E (Safe),No Action Required
0,26,85.9,2196.45,0,81.35,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.4713105985597621,Grade D (Low Risk),Send Personalized Email
0,33,95.0,3008.15,0,88.47500000000001,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0.47745427379008676,Grade D (Low Risk),Send Personalized Email
0,10,20.15,220.8,0,20.072727272727278,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.027981388934818743,Grade E (Safe),No Action Required
1,57,101.3,5779.6,0,99.64827586206896,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0.13227406603211037,Grade E (Safe),No Action Required
0,10,21.2,222.65,0,20.24090909090909,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.150327246849176,Grade E (Safe),No Action Required
0,39,24.2,914.6,0,22.865,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.059824771237622656,Grade E (Safe),No Action Required
0,11,20.3,246.3,0,20.525,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.2918438826888031,Grade E (Safe),No Action Required
0,21,102.8,2110.15,1,95.9159090909091,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.6761956490536548,Grade C (Medium Risk),Offer 10% Discount
0,68,85.3,5560.0,0,80.57971014492753,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0.027250182033366564,Grade E (Safe),No Action Required
0,18,89.6,1633.0,0,85.94736842105263,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.42838098627632426,Grade D (Low Risk),Send Personalized Email
0,6,99.95,547.65,1,78.23571428571428,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0.8872477410190388,Grade B (High Risk),Offer 15% Discount
0,18,56.25,969.85,0,51.04473684210527,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2895948230901055,Grade E (Safe),No Action Required
0,52,50.95,2610.65,0,49.257547169811325,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.14919405868540522,Grade E (Safe),No Action Required
0,56,115.85,6567.9,0,115.22631578947367,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.20434873099896647,Grade E (Safe),No Action Required
0,45,103.65,4747.85,0,103.21413043478262,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.6345517745255543,Grade C (Medium Risk),Offer 10% Discount
0,67,26.1,1759.55,0,25.875735294117646,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.020931580166863962,Grade E (Safe),No Action Required
0,3,35.1,101.1,0,25.275,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.5916740651256222,Grade C (Medium Risk),Offer 10% Discount
1,65,99.1,6496.15,0,98.42651515151516,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.4729550320401138,Grade D (Low Risk),Send Personalized Email
0,63,67.25,4234.15,0,66.15859375,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.021752081334583995,Grade E (Safe),No Action Required
0,11,25.0,300.7,0,25.058333333333334,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.06963693595307696,Grade E (Safe),No Action Required
0,1,59.55,59.55,0,29.775,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0.5738072748529334,Grade C (Medium Risk),Offer 10% Discount
0,55,77.8,4323.35,0,77.20267857142858,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0.08134789059382641,Grade E (Safe),No Action Required
0,25,55.1,1466.1,0,56.388461538461534,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.19914479552396258,Grade E (Safe),No Action Required
0,72,117.8,8684.8,1,118.9698630136986,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0.5373819787434695,Grade C (Medium Risk),Offer 10% Discount
0,72,24.15,1776.45,0,24.334931506849315,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0.018585326256681745,Grade E (Safe),No Action Required
0,65,45.25,2933.95,0,44.45378787878788,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.05948381930852713,Grade E (Safe),No Action Required
1,54,79.5,4370.25,1,79.4590909090909,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.6958261405403042,Grade C (Medium Risk),Offer 10% Discount
0,7,20.25,144.35,0,18.04375,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.1327862938452076,Grade E (Safe),No Action Required
0,72,64.75,4804.75,0,65.81849315068493,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.062221657255875196,Grade E (Safe),No Action Required
0,21,54.6,1125.2,0,51.14545454545455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33161868188038046,Grade D (Low Risk),Send Personalized Email
0,2,20.7,39.85,0,13.283333333333331,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.18455943356115967,Grade E (Safe),No Action Required
1,4,94.75,422.4,0,84.47999999999999,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.860090613452022,Grade B (High Risk),Offer 15% Discount
0,3,79.65,251.75,1,62.9375,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.8706600386241221,Grade B (High Risk),Offer 15% Discount
0,72,115.8,8332.15,0,114.1390410958904,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.06512103247742673,Grade E (Safe),No Action Required
0,6,49.45,314.6,0,44.94285714285714,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5826637192457929,Grade C (Medium Risk),Offer 10% Discount
0,52,83.8,4331.4,0,81.72452830188679,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.434459798841036,Grade D (Low Risk),Send Personalized Email
1,69,95.35,6382.0,0,91.17142857142858,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.42233962805814573,Grade D (Low Risk),Send Personalized Email
0,8,94.7,740.3,1,82.25555555555555,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.8696964348540032,Grade B (High Risk),Offer 15% Discount
1,8,74.05,600.15,0,66.68333333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.732237012317279,Grade C (Medium Risk),Offer 10% Discount
1,63,89.6,5538.8,0,86.54375,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4265031480709689,Grade D (Low Risk),Send Personalized Email
0,60,116.6,7049.5,0,115.5655737704918,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0.38182874374557263,Grade D (Low Risk),Send Personalized Email
0,12,54.2,690.5,0,53.11538461538461,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3437141269035706,Grade D (Low Risk),Send Personalized Email
0,13,19.3,279.3,0,19.95,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.12589594864256276,Grade E (Safe),No Action Required
0,22,65.05,1427.55,0,62.06739130434782,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2591178490917622,Grade E (Safe),No Action Required
0,5,92.5,452.7,1,75.45,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.9134879669623723,Grade A (Critical Risk),Offer 20% Discount + Premium Support
0,1,19.45,19.45,1,9.725,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.6202072122178521,Grade C (Medium Risk),Offer 10% Discount
0,72,24.05,1709.15,0,23.413013698630134,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.013214268237881304,Grade E (Safe),No Action Required
0,2,18.75,53.15,0,17.716666666666665,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.2262956744676138,Grade E (Safe),No Action Required
0,40,20.15,777.35,0,18.959756097560977,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.014754796539934176,Grade E (Safe),No Action Required
0,44,20.0,860.85,0,19.13,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.01893478439984931,Grade E (Safe),No Action Required
1,71,71.0,5012.1,0,69.61250000000001,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.13296425917002214,Grade E (Safe),No Action Required
0,2,75.55,166.3,1,55.43333333333334,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8921593679066961,Grade B (High Risk),Offer 15% Discount
1,26,93.6,2404.1,0,89.04074074074073,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7889475201342866,Grade B (High Risk),Offer 15% Discount
0,1,70.0,70.0,1,35.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9162960359596742,Grade A (Critical Risk),Free 1 Month Subscription
0,1,24.4,24.4,0,12.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.601374311751365,Grade C (Medium Risk),Offer 10% Discount
0,65,74.8,4820.15,1,73.03257575757576,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.23686962656019142,Grade E (Safe),No Action Required
0,3,65.25,209.9,0,52.475,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.4128181124847516,Grade D (Low Risk),Send Personalized Email
0,13,50.55,610.75,0,43.625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.4009326372027135,Grade D (Low Risk),Send Personalized Email
0,33,104.4,3409.6,1,100.28235294117648,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.7416913378195809,Grade C (Medium Risk),Offer 10% Discount
0,1,70.7,70.7,0,35.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.8870041545447203,Grade B (High Risk),Offer 15% Discount
0,4,45.25,155.35,0,31.07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6317758653258045,Grade C (Medium Risk),Offer 10% Discount
0,2,70.3,144.0,0,48.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8237812642571879,Grade B (High Risk),Offer 15% Discount
0,72,108.95,7875.0,0,107.87671232876713,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0.09142856430196396,Grade E (Safe),No Action Required
0,37,26.45,911.6,0,23.989473684210527,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.10796398630614576,Grade E (Safe),No Action Required
0,15,86.2,1270.2,1,79.3875,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.6752522906051593,Grade C (Medium Risk),Offer 10% Discount
0,23,19.65,478.1,0,19.92083333333333,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0.021736403568495037,Grade E (Safe),No Action Required
0,30,51.2,1561.5,1,50.37096774193548,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.22541283763082864,Grade E (Safe),No Action Required
0,42,19.05,761.85,0,17.717441860465115,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.08760976508197316,Grade E (Safe),No Action Required
0,32,74.75,2282.95,0,69.18030303030302,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.15836158182005286,Grade E (Safe),No Action Required
0,22,75.8,1615.1,0,70.22173913043478,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5950129024459022,Grade C (Medium Risk),Offer 10% Discount
0,42,25.1,1097.15,0,25.51511627906977,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.41841556618428305,Grade D (Low Risk),Send Personalized Email
0,8,44.45,369.3,0,41.03333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4423003307466307,Grade D (Low Risk),Send Personalized Email
0,65,104.3,6725.3,0,101.89848484848486,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0.194121698243859,Grade E (Safe),No Action Required
0,2,19.5,31.55,1,10.516666666666667,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.5983974319386864,Grade C (Medium Risk),Offer 10% Discount
0,70,89.0,6293.2,0,88.63661971830986,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0.018789944641371136,Grade E (Safe),No Action Required
0,22,20.15,432.5,0,18.80434782608696,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.07393340233262055,Grade E (Safe),No Action Required
1,4,74.9,321.75,1,64.35,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8708874031512399,Grade B (High Risk),Offer 15% Discount
0,2,74.9,147.15,1,49.05,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8087003715078908,Grade B (High Risk),Offer 15% Discount
